Wall time,Step,Value
1533746227.402177,17,0.7907447218894958
1533747004.4153872,19,1.9706144332885742
1533747770.5925386,20,0.8174731731414795
1533748513.14574,21,0.7424386143684387
1533749293.6775818,23,1.91262686252594
1533750065.8750143,24,0.6310055255889893
1533750853.1566591,26,1.7428112030029297
1533751634.823384,27,0.6860156655311584
1533752405.1454287,29,1.6262872219085693
1533753973.8156474,31,1.681173324584961
1533754723.5081668,32,0.4768409729003906
1533757406.322234,34,1.6227141618728638
1533760951.4602196,34,7.7820048332214355
