Wall time,Step,Value
1533736348.8197596,0,15.207406044006348
1533736535.764176,1,8.249070167541504
1533736720.3145974,2,2.9828593730926514
1533736904.4271443,3,1.7817128896713257
1533737088.4621189,4,1.3715081214904785
1533737272.3969638,5,1.1847654581069946
1533737456.2714732,6,0.9970079660415649
1533737640.2383165,7,0.925017774105072
1533737824.0814738,8,0.8122101426124573
1533738008.1957283,9,0.9387416243553162
1533738192.0706968,10,0.6629944443702698
1533738375.6309893,11,0.6694512963294983
1533738559.3375192,12,0.5979942083358765
1533738743.1982064,13,0.7049669623374939
1533738926.909941,14,0.5343142151832581
