Wall time,Step,Value
1533323054.7804694,0,17.82393455505371
1533323958.6151361,1,13.768562316894531
1533324834.45169,2,12.880416870117188
1533325710.463805,3,11.2156343460083
1533326587.2640107,4,8.010942459106445
1533327463.6486926,5,4.189790725708008
1533328339.792771,6,2.0301766395568848
1533329215.89929,7,1.3370864391326904
1533330092.8094666,8,0.9695106744766235
1533330969.4686103,9,0.836046576499939
1533331845.894746,10,1.0229347944259644
1533332722.5210493,11,0.6005577445030212
1533333598.928449,12,1.0595875978469849
1533334475.2322202,13,0.5327185988426208
1533335351.7810962,14,0.49474284052848816
1533336228.071574,15,0.8311938047409058
1533337104.1816077,16,0.4464588463306427
1533337980.6574602,17,0.4319932758808136
1533338857.329649,18,0.6484224200248718
1533339733.3499289,19,0.42188316583633423
