Wall time,Step,Value
1533746189.8238103,56,0.276840478181839
1533746405.0683696,58,1.1712925434112549
1533746600.2578263,59,0.40736523270606995
1533746785.613753,60,0.3510795533657074
1533746970.4538467,61,0.3354901373386383
1533747154.8640974,62,0.3246860206127167
1533747339.5070922,63,0.30482688546180725
1533747524.1407526,64,0.28578075766563416
1533747708.7114995,65,0.43409809470176697
1533747893.061153,66,0.2885483205318451
1533748077.351466,67,0.2556954026222229
1533748261.587774,68,0.27094128727912903
1533748478.4584205,70,1.0861519575119019
1533748674.9719074,71,0.36718112230300903
1533748859.804757,72,0.34456560015678406
1533749043.9751632,73,0.30268096923828125
1533749227.9230888,74,0.31166139245033264
1533749411.7430587,75,0.3488018810749054
1533749595.4469416,76,0.25921159982681274
1533749779.2237933,77,0.2624107301235199
1533749962.9569285,78,0.25847017765045166
1533750146.719214,79,0.2606085240840912
1533750367.4612255,81,1.1331939697265625
1533750565.9912581,82,0.35824695229530334
1533750749.8157752,83,0.3167850077152252
1533750932.889032,84,0.3129291534423828
1533751115.2654617,85,0.37536534667015076
1533751297.4622424,86,0.26974159479141235
1533751479.6273751,87,0.25390636920928955
1533751661.9868507,88,0.25788822770118713
1533751844.519311,89,0.26980170607566833
1533752058.3301146,91,1.07872474193573
1533752252.3282125,92,0.364082932472229
1533752431.5201879,93,0.32046446204185486
1533752609.969596,94,0.3578088581562042
1533752788.3437304,95,0.27341046929359436
1533752969.5825992,96,0.29272201657295227
1533753147.44346,97,0.2776196599006653
1533753324.7440124,98,0.2584514021873474
1533753538.0288532,100,0.9588761925697327
1533753728.7096932,101,0.3399856686592102
1533753902.860674,102,0.3076450526714325
1533754076.580254,103,0.3012445867061615
1533754250.079151,104,0.2767379879951477
1533754422.9253376,105,0.340154767036438
1533754595.9066677,106,0.2485143095254898
