Wall time,Step,Value
1533340650.1673715,0,18.31574058532715
1533341559.6974325,1,14.04294204711914
1533342435.344173,2,12.956944465637207
1533343310.690344,3,11.537190437316895
1533344186.307381,4,10.083523750305176
1533345062.0446098,5,8.44933032989502
1533345936.8731945,6,6.76137113571167
1533346812.1827908,7,5.80355167388916
1533347687.0206254,8,5.011618137359619
1533348561.7340984,9,4.448225498199463
1533349436.773714,10,3.8098959922790527
1533350310.6670268,11,3.430468797683716
1533351184.1815233,12,3.0927915573120117
1533352058.4248877,13,2.935673952102661
1533352932.8330026,14,2.666017770767212
1533353807.254183,15,2.4727022647857666
1533354681.6060307,16,2.359760284423828
1533355556.017696,17,2.2100489139556885
1533356431.0778644,18,2.186886787414551
1533357306.2724216,19,2.0023927688598633
1533358181.098456,20,2.020728349685669
1533359056.0212657,21,1.8598662614822388
1533359930.681901,22,1.816390037536621
1533360805.5731034,23,1.917948603630066
1533361680.0705104,24,1.6549503803253174
1533362555.2567768,25,1.6416187286376953
1533363430.2125099,26,1.6111098527908325
1533364304.943284,27,1.5556749105453491
1533365179.9993987,28,1.523103952407837
1533366054.6580398,29,1.484786033630371
1533366929.2790046,30,1.4136875867843628
1533367804.5045087,31,1.393388032913208
1533368679.1804879,32,1.4124237298965454
1533369554.4390213,33,1.4012014865875244
1533370429.3933375,34,1.3106977939605713
1533371303.293595,35,1.37168288230896
1533372177.970255,36,1.193273901939392
1533373052.8354924,37,1.256441354751587
1533373927.8039184,38,1.2397654056549072
1533374802.423844,39,1.2027496099472046
1533375677.3688312,40,1.1603024005889893
1533376551.723747,41,1.1486068964004517
1533377426.423009,42,1.148476481437683
1533378301.2856708,43,1.134209394454956
1533379176.0494947,44,1.0829476118087769
1533380050.4611287,45,1.0900195837020874
1533380925.1990416,46,1.082968831062317
1533381799.727593,47,1.049569010734558
1533382674.0581295,48,1.0446842908859253
1533383548.2425137,49,1.0407180786132812
1533384422.6778452,50,0.9873242974281311
1533385296.7286937,51,0.990286648273468
1533386171.5971622,52,0.9694942831993103
1533387046.5056345,53,1.0172964334487915
1533387921.4189515,54,0.9538264870643616
1533388796.2695236,55,0.965764045715332
1533389671.4988413,56,0.9389126896858215
1533390546.638404,57,0.9290772080421448
1533391419.697552,58,0.9253343939781189
1533392294.8337252,59,0.9163911938667297
1533393169.733521,60,0.861346960067749
1533394044.971817,61,0.8718535304069519
1533394918.6212416,62,0.9126790165901184
1533395794.0651276,63,0.8826200366020203
1533396669.0320063,64,0.8459999561309814
1533397544.3340304,65,0.8205795884132385
1533398418.6822896,66,0.8482010364532471
1533399293.3191526,67,0.8381539583206177
1533400168.4005103,68,0.8532316088676453
1533401043.157688,69,0.8263285160064697
1533401917.7612078,70,0.8224325180053711
1533402792.0062778,71,0.795247495174408
1533403666.4773993,72,0.7966423034667969
1533404541.296643,73,0.7881438136100769
1533405416.036817,74,0.8242220282554626
1533406290.5091958,75,0.8171454668045044
1533407164.996515,76,0.7850568294525146
1533408039.493722,77,0.745460569858551
1533408913.9879773,78,0.7656990885734558
1533409788.1980822,79,0.7532464265823364
1533410662.618813,80,0.7346199154853821
1533411536.9580448,81,0.7392250299453735
1533412411.2721248,82,0.7198855876922607
1533413285.9017854,83,0.7481281161308289
1533414160.2032418,84,0.713919460773468
1533415034.702778,85,0.695391833782196
1533415908.5904734,86,0.7560476660728455
1533416783.8383136,87,0.7182258367538452
1533417659.1224458,88,0.6843861937522888
1533418534.049186,89,0.7018914222717285
1533419409.0395641,90,0.7100852131843567
1533420283.7663834,91,0.6808826327323914
1533421157.385931,92,0.6941072344779968
1533422031.5315218,93,0.6783379316329956
1533422906.568952,94,0.6898593306541443
1533423781.9842842,95,0.6603894829750061
1533424657.4929502,96,0.6679993867874146
1533425531.4223232,97,0.6558897495269775
1533426406.1489065,98,0.6797088384628296
1533427280.9524064,99,0.6607872843742371
1533428155.4561765,100,0.6326231360435486
1533429030.056355,101,0.6575247645378113
1533429904.967976,102,0.6375762820243835
1533430779.867131,103,0.6422677636146545
1533431654.8413494,104,0.6370646953582764
1533432528.481174,105,0.6521539688110352
1533433403.201092,106,0.6269577145576477
1533434277.731364,107,0.6197631359100342
1533435151.781988,108,0.6321396827697754
1533436026.164592,109,0.6224178671836853
1533436900.7181804,110,0.5815097689628601
1533437775.0491416,111,0.6254153847694397
1533438648.4880521,112,0.6204716563224792
1533439523.280927,113,0.6135821342468262
1533440396.3532596,114,0.6048893332481384
1533441270.8628223,115,0.6092844605445862
1533442145.3863645,116,0.6100926399230957
1533443019.6502118,117,0.5931118130683899
1533443894.2141602,118,0.5783973932266235
1533444768.35791,119,0.6112549901008606
1533445642.9499066,120,0.5877012610435486
1533446517.1420054,121,0.5540964603424072
1533447391.1393585,122,0.5912733674049377
1533448264.838224,123,0.5809303522109985
1533449139.2577937,124,0.5678151249885559
1533450013.2536469,125,0.5635406374931335
1533450886.6301272,126,0.5637636184692383
1533451760.6287918,127,0.5514265894889832
1533452634.6784015,128,0.5753833055496216
1533453509.105503,129,0.5907077789306641
1533454383.240659,130,0.545427680015564
1533455257.8003209,131,0.572130024433136
1533456131.6149943,132,0.5402684211730957
1533457004.7552543,133,0.5522076487541199
1533457879.2589874,134,0.5469479560852051
1533458753.4861183,135,0.5359420776367188
1533459627.440119,136,0.5433197021484375
1533460501.7705734,137,0.5267221331596375
1533461376.2522504,138,0.5410963296890259
1533462250.2632725,139,0.5446544885635376
