Wall time,Step,Value
1533563056.558425,0,13.606982231140137
1533564680.178414,1,9.415412902832031
1533566301.303927,2,6.903479099273682
1533567925.6732624,3,5.348453521728516
1533569549.9958804,4,4.175240516662598
1533571174.4779618,5,3.4341228008270264
1533572798.9417768,6,2.8598504066467285
1533574422.8463814,7,2.461352586746216
1533576047.2140276,8,2.211378574371338
1533577671.2278497,9,1.9541053771972656
1533579295.9535213,10,1.780521035194397
1533580920.0157266,11,1.597060203552246
1533582544.5947926,12,1.5296071767807007
1533584168.7340145,13,1.4036210775375366
1533585792.6719863,14,1.3236842155456543
1533587416.452114,15,1.2579338550567627
1533589040.6245892,16,1.179998517036438
1533590664.3231556,17,1.1492512226104736
1533592288.391233,18,1.107361078262329
1533593912.2591302,19,1.0340783596038818
1533595535.9369953,20,1.0020595788955688
1533597159.347708,21,0.9837246537208557
1533598782.6960886,22,0.9709741473197937
1533600406.1331453,23,0.9141253232955933
1533602029.4317963,24,0.8713616132736206
1533603651.681777,25,0.8494159579277039
1533605272.0046833,26,0.8486805558204651
1533606893.6352077,27,0.8295948505401611
1533608514.6888359,28,0.8158226013183594
1533610135.7722328,29,0.7648243308067322
1533611757.2130847,30,0.7586250305175781
1533613378.2381067,31,0.7428337335586548
1533615014.682518,32,0.7467765808105469
1533616635.8802087,33,0.7134573459625244
1533618256.3749313,34,0.7199130058288574
1533619876.6611364,35,0.6666025519371033
1533621497.104767,36,0.6967230439186096
1533623117.6705399,37,0.6622410416603088
1533624739.3957067,38,0.6612127423286438
1533626361.936248,39,0.6238097548484802
1533627986.0222738,40,0.6347736716270447
1533629608.7228563,41,0.6329558491706848
1533631232.0964117,42,0.6108071804046631
1533632855.2739184,43,0.5825344324111938
1533634477.4515882,44,0.6061474084854126
1533636099.97506,45,0.5620155334472656
1533637721.5520396,46,0.590333878993988
1533639342.0229921,47,0.5857037305831909
1533640962.3040097,48,0.5669418573379517
1533642583.0508077,49,0.5463863611221313
1533644203.759259,50,0.5540353059768677
1533645824.7442596,51,0.5202559232711792
1533647446.1161306,52,0.5499897003173828
1533649066.8078957,53,0.5585442185401917
1533650687.2784255,54,0.5043042302131653
1533652308.014047,55,0.5068280696868896
1533653928.9660957,56,0.5039879083633423
1533655549.6524343,57,0.5055211186408997
1533657170.073601,58,0.4778636395931244
1533658791.3355777,59,0.4757641851902008
1533660411.8389678,60,0.48412445187568665
1533662032.8742216,61,0.4552419185638428
1533663653.189989,62,0.5037251114845276
1533665273.9897842,63,0.43933945894241333
1533666894.4863203,64,0.4804510176181793
1533668515.2573287,65,0.47107523679733276
1533670135.7802303,66,0.414061963558197
1533671756.1405215,67,0.4670385420322418
1533673376.5142648,68,0.4610995650291443
1533674997.5325189,69,0.42554640769958496
