Wall time,Step,Value
1533741539.555547,29,0.3289599120616913
1533741748.1989024,31,1.2719193696975708
1533741938.0678482,32,0.4366685748100281
1533742122.3717444,33,0.4203817546367645
1533742306.2299724,34,0.4783356189727783
1533742489.2291408,35,0.3688787519931793
1533742672.1818063,36,0.3662656247615814
1533742855.6523924,37,0.34146612882614136
1533743038.8878188,38,0.3423382341861725
1533743222.3225794,39,0.32037651538848877
1533743405.408551,40,0.49112391471862793
1533743588.6169415,41,0.303282231092453
1533743771.9502175,42,0.29046574234962463
1533743955.098853,43,0.2751513719558716
1533744167.265416,45,1.1187044382095337
1533744359.0746133,46,0.3961697220802307
1533744543.6369328,47,0.485529363155365
1533744726.9428926,48,0.34193894267082214
1533744909.9409194,49,0.3299480080604553
1533745093.0496922,50,0.3182581663131714
1533745276.0873992,51,0.3098268508911133
1533745458.9971712,52,0.2944474518299103
1533745641.848498,53,0.30208685994148254
1533745824.3120506,54,0.3020377457141876
1533746007.1198359,55,0.25810182094573975
1533746189.8238103,56,0.276840478181839
